Height,Weight,Sex
4.95207789749386,102.77289560686008,female
5.838663405075093,134.06790934776234,male
5.660633443592203,124.20782327928251,male
5.245448968470459,114.36776939758627,female
5.855412989094673,140.28422871631315,male
5.563725577245488,117.65352698320905,female
5.762435825417938,175.08183808542213,male
5.645976307897436,224.69952818583243,male
5.800537812310307,144.22631818453584,male
5.638532308631291,225.00201330238698,male
5.282039929122934,153.10773785736077,male
5.082607361596368,85.1196664764798,female
5.308521620693432,111.64178793599599,female
5.143503993595521,101.37210890021466,female
5.554500891168313,93.57429953579467,female
5.757051969867523,153.26708253972413,male
5.835201260774419,170.35402621607946,male
5.419676820425426,112.43642724689958,female
5.330939225737959,220.04345293210474,male
4.845689740279421,101.37343484375883,female
5.860780372426236,195.87402193911424,male
4.862937558911663,77.28719029802696,female
5.794098186045822,192.00069848982127,male
5.555013853218306,111.36708404402496,female
5.638023757804278,159.53979771315494,male
6.001722889261602,152.6759591345053,male
5.770904155509048,116.01940134658267,male
5.394400141651314,133.1145181370826,female
6.110631984773229,213.32565894635988,male
5.499097479209162,179.76057231019783,male
5.339215599420638,114.6154548253864,female
6.004615478832459,192.53914805545918,male
5.113919007315833,97.34438046731513,female
6.141810911600672,197.0771399739245,male
5.108912724798547,103.67487683435253,female
5.300420461417319,108.51117024208247,female
5.644339125466345,163.3696446401037,male
5.4889090088344075,155.08084549317164,male
5.4254500661096134,126.68645658581545,male
5.283522112435538,103.25210302216165,female
5.28891531645182,115.22590992309645,female
5.87913232287151,162.4090610360547,male
5.810524052857742,132.26329260558086,male
5.211785216345858,114.5471555582319,female
5.254426563115942,102.05730116961591,female
5.728938210307559,163.24787906025134,male
5.322168351288459,91.17173546688532,female
5.53221291815172,213.04691283565447,male
5.687256737666156,102.91302588392885,female
4.73262415275455,67.92469211257225,female
6.2622995514639985,190.58437149258685,male
5.501673613461282,103.59682954835321,female
5.6926865508366955,115.93381107152786,male
5.860255219925162,174.93981003765458,male
5.472691382814687,95.60577546865092,female
5.373913475689499,92.06869473099223,female
5.8121233846982,149.0230020715273,male
5.465998440623086,109.1149743415666,male
6.0072867510339565,161.40875818537666,male
5.598634342531441,115.02094021934371,female
5.445440793651488,97.36262618359906,female
5.7985910803380625,141.9924324137597,male
5.144352956547824,101.3325739226059,female
5.335797877282457,124.97785470756139,female
5.936566491202295,199.4962169525588,male
5.660333875901679,189.941231734647,male
5.944096410842946,194.79918167071762,male
5.1766549873031895,135.9105833970786,female
5.650075360106361,169.3374850414816,male
5.414975181661557,176.6710868031281,male
5.284064229588008,101.6991636750561,female
5.663195665131936,214.22998033742846,male
5.699866551997705,226.8150839724034,male
5.537368612672074,125.38389993527852,female
5.337582254514854,111.77696226868224,female
5.304750367667369,95.80582532135168,female
5.742080307788669,202.3829229624876,male
5.371241788391475,120.5517146620429,female
5.442163753940046,98.69571152620233,female
5.896807002525469,208.85671396876958,male
5.290389508629707,78.89590701850759,female
5.630605627124123,202.3296918012111,male
5.720680134732615,131.33507986354826,male
5.264977138774904,73.65183959694325,female
5.2989600750062635,88.37212637389528,female
5.470913526425198,100.7958173965539,female
5.782244005755291,125.64108376510266,male
5.278329722411708,115.31041084688376,female
5.194649254733716,122.37763611666533,female
5.48041681375636,133.78302591619112,male
5.4241399908936385,132.7461756849048,female
5.972071459581702,159.50858075828995,male
5.739064005326948,104.51079738412737,female
6.004488968377107,175.60186932834623,male
5.506298347315815,130.35620565545776,female
5.460716877941367,138.01552710706196,male
5.6783612384900195,188.3577067096082,male
5.611034008801801,195.523378106113,male
5.965100065346639,190.713475237264,male
5.406523840299894,181.66594501203465,male
5.136941870957521,108.60464137642275,female
5.54897879981161,116.37151127187227,female
5.184469684492649,98.02227634233878,female
5.960784767294538,189.78483601935105,male
5.616008946570299,122.17547833651889,male
5.489772316425669,107.75249986942838,female
5.306741664317395,101.82871216652538,female
4.979649862257944,69.91778590080001,female
6.089625304069171,189.89384077762682,male
5.948879942275141,198.694805818962,male
5.234488815646413,110.6629197795473,female
5.908749427203238,206.63909028467666,male
5.1255086336360085,122.25531737224442,female
5.375012506690855,115.18226160449734,female
5.831254295928541,132.05375506123536,male
5.484168899231725,156.79198167691672,male
5.113229043982231,96.72856583237453,female
5.692437348087053,143.76385294216817,male
5.296561648700765,106.12747029312068,female
5.909558965880706,194.5232565303586,male
5.664178346318851,192.79194300275068,male
5.374860139064532,107.4633434132983,female
5.52327653151464,247.93555563277988,male
5.833634121274404,168.5330913571585,male
5.568427321018815,116.06423650457167,male
6.02310307754738,198.40074201040582,male
5.462128627455892,202.33879721911188,male
5.32386562604466,97.55014475901285,female
6.10920644916793,228.3039075158088,male
5.720904810336359,126.15284028299288,female
5.210164414827324,89.72733558191317,female
4.740071187544333,78.9299404059931,female
5.252798509786368,99.32327244614785,female
5.335148608817662,119.61912198423022,female
5.309391370626902,100.42107494522324,female
5.370013294147062,92.69013079770907,female
5.441623063650932,89.65440868878528,female
5.3303824024210265,109.85556763278328,female
5.156346473888643,122.52002773088597,female
5.3547305085427475,98.39492879571772,female
5.253766566736041,141.55939649651305,female
5.720750428590819,171.73169149770976,male
5.7557149994060595,200.33774590495483,male
5.607986941661761,155.1895492885625,male
5.22617919357,121.78402076397667,female
5.25642702534819,102.43104745939009,female
5.736875097695866,164.5555213009104,male
5.566607745929458,97.35304300707104,female
6.234535675379231,119.27537388217227,male
5.3977316519827045,120.10769322686298,female
6.200992441144093,221.9989182286966,male
5.250818380753881,118.99919958272993,female
6.118189044720227,181.09881749690683,male
5.622307524257429,196.24781914740538,male
5.366284495959103,124.46385451744952,female
5.77762869958452,204.50698240970274,male
4.994689982018326,93.15888744026492,female
5.57526914969272,191.49945386949483,male
4.986674195471854,117.99678292939656,female
5.262809257001553,64.72147630645902,female
5.416068004316859,161.98231434003702,female
5.079036984928911,152.86498160860276,male
5.85880736072639,136.93685918258592,male
5.546004000582146,191.54990776136722,male
5.459772829719117,135.4297008538869,female
5.825920365742864,105.81736793997936,female
5.297246564837155,116.72818847285124,female
5.595617041073499,161.9303745038527,male
5.630284207952459,134.27130476189348,female
5.064122452951715,119.69762223625716,female
5.399408204158676,111.21485641760597,female
5.199353375118297,96.30664222798417,female
5.049725457889319,98.72107989415817,female
5.317940508471659,112.32310552275872,female
5.819389689733892,127.46927828363242,male
5.728847844324089,138.35909893143887,female
5.420849927073601,196.6766018734815,male
5.073025925330164,99.51528175976729,female
5.640936877591562,125.25536527948614,female
5.394376149289777,104.04755721219834,female
5.251915367608802,120.6707600632547,female
5.279352328288255,124.66507795804758,female
4.939258933447942,110.71108951398301,female
5.133655562956282,88.32003123287949,female
5.4699512181496805,108.42008359711514,female
5.782088643454427,184.16046200456805,male
5.2180081609739855,96.29818739962143,female
4.876904084541856,118.52164079487089,female
5.376563263325304,103.97128523195738,female
5.039290088256992,123.65399948152017,female
5.241106898643214,113.02302606022334,female
5.815966313730586,181.5235465584366,male
5.318302231925015,115.28191333422245,female
5.66402213649322,178.2025072604276,male
5.1871862228970835,91.10185158366666,female
6.088852926374195,208.4833643819951,male
5.395464392957205,104.79168000304256,female
5.414390266849856,118.67338986149421,female
5.695285829609029,162.77863668854667,male
5.7746263086255984,115.92414384420874,male
5.382197231882393,146.3671293619497,male
5.387057433500255,106.83216155348373,female
5.884534850237519,170.5682366598269,male
6.216436059788247,166.43124706223404,male
5.84167845915686,169.23246302819564,male
5.077427315427391,84.68779242524909,female
5.194013927334222,116.65552230053041,female
6.313421097651878,218.3645769615763,male
4.993812745553091,108.22413076493751,female
5.340814127516352,163.9174356787128,male
6.225629497052408,191.75558726494074,male
5.688163322571446,152.69283191889375,male
5.343410874255996,184.99781928832607,male
5.448418934046823,115.02052300703575,female
5.4629390798979065,165.68650796116881,male
5.716934951544611,180.0936838680079,male
5.419991675862187,120.86401111074623,female
5.3397825111878925,105.5663476754202,female
5.389115382823236,114.07799305171469,female
5.605889277188887,180.91922209831895,male
5.582242330041335,149.2364508672465,male
5.379341273730482,106.26318420603239,female
5.335232035485119,106.89583597535665,female
5.727295410897502,128.28661380262332,male
5.239172980476626,89.130521267426,female
5.41138083695251,216.7532540211278,male
5.606716852847162,104.539466901937,female
5.475615729734881,85.94817267112842,female
6.053669392116291,206.55528971941155,male
5.18956767821676,127.24670161234013,female
6.189392067129996,158.98725324860203,male
5.597049287071804,174.75866337537312,male
5.421653386763644,154.88521685531103,male
5.615251102904189,116.6505711339769,female
5.233605625326544,95.8353610051908,female
5.2050953228230705,89.61913929246279,female
5.7189538291972815,183.85603078570904,male
5.538465154332928,184.56344812113122,male
5.051930920337613,119.09209692479264,female
5.928245208798719,219.20262298747468,male
5.329278750820243,100.9993999267465,female
5.333286306863068,124.97655428546264,female
5.187864611760626,121.59489506600558,female
6.454912432598511,199.59788471377684,male
5.125727588155482,113.86561819272607,female
5.513004431578608,216.96868549300814,male
5.326285781937193,103.78888466311773,female
5.808808833101646,140.77832150397094,male
5.622343790442551,191.65369531541054,male
5.8484423350973636,196.331626678049,male
5.753641362746933,170.47344216499604,male
5.715464741591485,118.22958883508355,male
5.296514069465569,138.66496060525904,male
6.054270286578122,158.12383499335922,male
5.996260335531694,202.66713100335568,male
5.725686024164023,167.01142019474833,male
5.856575070515551,192.23061636269472,male
5.499904489005478,105.61455236546004,female
5.866765018437703,102.26157197460529,female
5.391033636984832,108.29231294184143,female
5.274182498127459,112.89590564681592,female
5.6790090270473765,159.66476974897654,male
5.95013295698215,114.06468500070582,male
5.518036956514988,154.21578184760435,female
5.502480875006937,115.36743028621527,female
5.552956667688078,178.35704827563504,male
5.512670849212102,134.511447388905,female
5.173925217307006,125.71343125490986,female
6.228983549496093,156.0996936365213,male
5.6181056599143995,122.52833923706942,male
5.402486707715195,97.72702809459433,female
5.170780787621378,111.70851875580672,female
5.357509297422075,120.38016802173672,female
5.4100434027225255,127.90583265503057,male
5.295528053145448,133.5966674377941,female
5.100760135681172,87.2599259062334,female
5.983079996871793,185.0175503452656,male
5.496877298045454,122.30894102200773,female
5.2879251871362385,86.85923862110336,female
5.461199792544554,109.17290892529708,female
5.9298156506551765,250.53051166820268,male
5.363473847637039,83.40667691680946,female
6.253844701323116,177.9581592779149,male
5.88168386019816,201.48861002286603,male
5.824945226672971,164.95354064468938,male
5.721162511874781,183.4067245662944,male
5.229536298185884,102.92299627635072,female
5.892217222484075,145.1727960750387,male
5.851984985500426,173.00273965429201,male
5.499947387133969,131.2506429626456,male
5.327837957906929,135.8657093101453,female
5.773458290447793,184.43985380638222,male
5.386622312091483,83.76175531521272,female
5.539724692186611,106.84701550914102,female
5.6983407738768745,130.0985406456674,female
5.453709729481069,118.91378160812138,female
5.169725240193811,99.03863411809654,female
5.113965366895996,56.97721351896291,female
5.89085802791592,182.57469984289082,male
5.291519868936785,205.5985677383227,male
6.264998409072184,178.4476932480758,male
5.279247019873014,112.81870437570107,female
5.723079260336344,118.33983094773136,female
5.570564665169413,114.2546837420617,female
5.544681977867547,193.30985715015814,male
5.403119426884629,123.13428732263907,female
5.497943255058137,196.87408658051962,male
5.253213447007887,99.97966944084622,female
5.970404130670722,188.22851898504484,male
5.13375293851394,100.71594959240495,female
5.363969792182257,121.11095575041088,female
5.1015438416402015,101.51354195499559,female
5.432464164962252,120.47973414774405,female
5.525397228515739,145.6365420836948,female
5.168275192007151,105.03882522390252,female
6.172470649355342,184.80572362031123,male
5.963015646820866,168.55373584395315,male
5.47880747076931,107.01499132252597,female
5.372819094379364,99.45684275351061,female
5.415058312658836,128.804857615831,female
5.776667269756289,120.167329832439,male
5.212012013536957,94.28908328181342,female
5.948096875526298,159.2770685047599,male
5.157233197697055,103.755635036531,female
5.334220427195252,108.39802553581278,female
5.939996877974555,158.96216214441978,male
5.323841970010174,87.42695256433723,female
5.896611053723023,126.56256470122338,male
5.833517546830028,191.02286402269465,male
6.243458580894045,139.62804994372266,male
5.254791551411179,111.99041332559025,female
5.769959949936118,157.51626036462574,male
5.601892099117931,104.08886898277058,female
5.63987262143722,105.44153024961173,male
5.089203065065257,117.06661606782038,female
5.268926875442553,117.69401651765243,female
5.937247567245153,183.63792895644795,male
5.120673322787047,80.98722222631378,female
5.657361849137401,170.94553409911396,male
5.24944587599116,101.03259748456705,female
5.675929280817198,173.16573611117727,male
6.001437371042594,172.22312647820382,male
5.347012942112033,173.7148234011501,male
6.282425723038928,191.75461301488576,male
5.837435713378096,164.1089640169569,male
5.262537417068038,106.50921948240872,female
5.648416730169873,133.36628768431996,male
5.022079479258732,93.2390364762251,female
5.452479078644157,112.59700678735797,female
5.4418817386246685,93.8826067878783,female
5.804261187119452,165.57518727455366,male
5.8432560400197735,149.13936889095527,male
5.512540496720308,135.90632431042613,male
5.220685121384696,115.41060022929669,female
5.98372723786949,174.06886800723245,male
5.936943396341605,111.91111118667695,male
5.5786207672800145,117.54918558140795,male
5.562116000966899,165.1149048131551,male
6.592662833482915,188.08443837326973,male
5.326728665441112,148.05271028178055,male
5.280875005113926,168.25467018586778,male
5.402707295941888,120.50478162945312,female
5.30343411102601,84.29598726802882,female
5.347573574398175,110.04235103182191,female
5.382983421821676,185.69022298920783,male
5.313454048485577,162.83018747486784,male
5.265188986428583,92.87291606042751,female
5.605317278739191,98.67478569040915,female
5.729733726451931,174.06310486950784,male
5.292448623092856,126.58446229932152,female
5.030027345635015,106.01750309810365,female
5.929718779897572,150.47563576471052,male
5.8640884476641935,173.66675144802878,male
5.8506744232337144,190.2049709160048,male
5.468272030341435,96.9956469479067,female
5.6256197110818995,104.34295274655662,female
5.06701552395741,117.19288958108108,female
5.956124807393723,208.0416701904875,male
6.16390350720122,159.1167218884072,male
6.388273984808666,210.94039230430676,male
5.264394814895971,127.48330596944137,female
6.093231536322946,162.66437480072045,male
5.802315667854482,176.7483611040748,male
5.063919732891451,89.51489069466,female
5.572981326614624,118.27071586525535,female
5.717177897694551,131.1680236853535,male
5.611142041898803,166.6864361544036,male
5.386358232823635,119.7795700448043,female
5.316196830570988,152.36647388782697,male
5.48034287217202,157.02986410482913,male
5.413545105149698,105.78227780705315,female
5.479283279884759,144.45247879112898,male
5.656491870368672,183.10350313970372,male
5.5428773646439495,113.04788819332114,female
5.345092399066621,112.6381141173443,female
5.638883436631199,179.5899027306363,male
5.8466986925048925,121.44773866707949,male
5.399893551251287,111.3060783556712,female
5.759895650877007,113.73721665768171,female
5.559300134097939,115.30410724708493,female
5.269349484869201,93.96841159931336,female
6.054632512041879,188.85895159085783,male
5.200974619590437,99.0135593152468,female
5.821973348550529,188.04203081051736,male
5.6982862010779325,133.6980516635863,male
4.921401462409775,112.60224215276398,female
6.014760555326475,196.64309461954264,male
5.4840261817417595,140.67080354281325,male
4.670895578980592,80.37339605423904,female
6.168478081633375,213.18314059191323,male
4.802696077078237,108.6073026200161,female
5.839586511617077,144.4625981912501,male
5.434038262389071,111.47183917594404,female
5.838406232279003,130.0672321640027,male
5.341942381875805,89.26136138930258,female
5.733309975891678,152.77275419208632,male
6.098251126799615,224.4549709740056,male
5.824793378466825,160.4756165262918,male
5.472324585721564,120.26505789139064,female
5.225642874946728,90.75925388247404,female
5.379697487078229,117.80842981836965,female
5.94347537702543,162.87542937464332,male
6.029543600595863,208.11412543038685,male
5.177709711454079,99.89488603499376,female
5.642479080433111,179.24782744455115,male
5.287920559073175,77.78117350367306,female
5.770547976333039,210.33223816803115,male
5.34873933989254,112.83865205885603,female
5.740955351181083,175.04037098530011,male
4.967311776730136,59.71686894242871,female
5.716827495096423,165.6945824015587,male
5.121389192112171,91.74877652998248,female
5.378028682204674,93.59187441530898,female
5.4927528135332215,109.78384537854171,female
4.962186808387459,123.13227259377068,female
5.654759475258522,206.66244472470257,male
5.840107942959588,237.29514197987788,male
5.725420949523089,167.74883240078233,male
6.14128036600985,225.0702392040262,male
5.71767838075153,140.85332412250054,male
5.265389558594387,75.2823365007106,female
5.601439807900866,185.9615953847865,male
5.3604469927855725,133.27116287141448,female
5.069896712891788,79.42723550379135,female
5.470361379304891,181.19703054488141,male
5.677415914853809,211.02324805594185,male
5.791653584784518,144.20942982813494,male
5.3234569638541345,107.1669618676806,female
5.291540360897434,118.6191094027936,female
5.120844811726819,129.1191868184173,male
5.495263770995716,83.3367574596102,female
5.308361187382365,105.69964103731326,male
5.356999315479976,98.21164751336732,female
5.912204878632706,129.87607939244253,male
5.6026134941726635,123.82893241644538,male
5.570373486947277,133.82556413684475,male
5.190710144123522,100.55719983058438,female
5.2498313249953865,87.63975553751573,female
5.523762665641082,107.4521597818188,male
5.449530968290267,93.82056919527753,female
5.476611188283507,105.32518524941528,female
6.068116323845097,194.77969524380055,male
5.620819674079862,161.63201980357653,male
5.475878539026711,133.55208478617777,male
5.039572772328151,106.22334322430773,female
5.061804409350706,93.90443947702495,female
4.677216920197004,94.27636956176734,female
5.165986603894233,110.44444755248699,female
5.889560083706538,169.82578146233192,male
5.926694398386517,214.2203081007666,male
4.8678654690729335,113.40683480877193,female
6.036934680457195,142.14868569257547,male
5.221485381327721,115.3137102030641,female
5.294622705302607,98.2858142209296,female
5.864529554070874,112.84295121749744,male
5.309405992139465,89.38477151491861,female
5.9288456219016705,201.51920748977827,male
5.922304634505907,176.30954596200542,male
5.58594573035836,159.6809816089879,male
5.6822791582027765,232.26512856198872,male
5.841570872635751,188.0028607925347,male
5.607719075537401,190.69992379501963,male
5.232757352567823,118.7492213181583,female
5.344706286296532,146.74458310645335,male
5.039487305525669,122.66745068344989,female
5.571530237544018,215.15989227937945,male
5.033337389989467,85.7185688243245,female
5.329045281462413,99.4858844858087,female
5.727167501476767,141.85157820779995,male
6.189619187095677,161.2809113278961,male
5.091930749577634,102.12547365058295,female
5.541176182464414,139.664380247589,male
5.575755566987413,191.5339777086535,male
5.36344872222474,114.1957209634792,female
5.552731514514557,115.4674594079674,female
5.234170293310468,96.36751070082822,female
5.567631322668152,105.7963094091034,female
5.390625294451896,125.06238736125414,male
5.724800525387149,200.21822275490547,male
5.088109571010113,85.0480099265591,female
5.2937122432216706,175.09901554341968,male
5.537289287828568,177.23696133763127,male
6.199924279244229,207.67714357224185,male
5.170027181455673,118.03277054692161,female
5.47973337383995,93.41787271426452,male
5.563704149303281,203.0623095041458,male
5.110512484180008,115.286199436493,female
5.60562114896411,173.34413974151994,male
5.7033596595077345,176.48085582219056,male
5.496960385059845,149.27980815711132,male
5.243804653945843,109.91065039655999,female
5.880601950913036,151.61874910044713,male
5.42678484403111,115.82733003766286,female
5.255407874220111,138.87483608384963,female
5.341378496110162,105.26701033370324,female
5.328149833800251,102.38054481231232,female
5.479769352141706,101.67086925292199,male
5.255921457192739,120.01896074536303,female
5.528581104480274,201.10119781746266,male
5.5658627799526705,192.6497541617257,male
5.516437542045891,193.21176554763528,male
6.289066807450459,197.49881677639178,male
5.38579868458841,95.73148670839866,female
5.943283669714739,170.2028372228373,male
4.929372460139481,92.58049432455324,female
4.959111491564159,106.900656827616,female
5.269772311555184,85.30341331575923,female
5.90919837482966,231.28267708666309,male
5.359025068217668,181.75186545842175,male
5.500044493386845,114.50562781654277,female
5.2983771298735345,102.82281436268295,female
5.89818172875696,163.8412754390252,male
5.445409240767178,104.47375924220738,female
5.450335244707066,119.43767070042443,female
5.816849996545311,145.23670117534903,male
5.947220906065167,146.84546036772184,male
5.864671512619675,187.5433171747853,male
5.580507039615761,113.40960181083355,female
5.444745195144529,122.33644161685173,female
5.8637602647172296,192.04399293134387,male
4.848437997943485,84.27829175109221,female
5.169000002534384,84.33397923738423,female
5.040806946692074,107.38825931107874,female
5.909192161408556,125.34294517128318,male
5.8527815186106515,193.97155060996,male
5.913960203915467,200.3018458748962,male
5.1242580806671505,105.90545741254228,female
5.71029705056719,198.0035087370024,male
5.553501588296811,161.4239090289456,male
5.425969165929504,101.90938532511686,female
5.128820448754157,101.82847243902381,female
5.87720560011267,206.8358601070227,male
5.946146913883634,160.79105628935702,male
5.918086603810007,132.43111842690436,male
5.465727680504058,121.55368838580186,female
5.626882734935381,182.72520915336813,male
5.129777714489262,86.21623281695261,female
5.948988191785512,201.3364692396862,male
5.634316667091808,143.60018327115355,male
5.517273200365427,127.69877626748938,female
5.148775667779604,78.48362664530254,female
5.16855200219714,75.50784175345461,female
5.300297843134814,104.85470011285325,female
6.028316948925167,204.7242563495354,male
5.2710063036134205,184.19410547218,male
5.268508499249818,90.73341534633289,female
5.870409541070945,170.45625401795186,male
5.7236615124913,185.01251668443302,male
5.870079327817925,167.3110573868976,male
5.5678561701899065,226.56139485731256,male
5.608196285958385,174.74530197967465,male
5.507932507561544,83.07462752352122,male
5.876667963494321,216.13703916782873,male
5.481242134738692,105.3242748588495,female
5.32908894385426,145.12426364469192,male
5.374475807367288,181.31361158589263,male
5.642199094075842,112.99640586543447,male
5.376528760094319,153.22115238065584,male
5.321692663394662,82.10441579825732,female
5.0113588729620835,106.67326431833183,female
5.2465736409584105,110.66380849938024,female
5.670417170029799,171.1352592309091,male
4.894057211875014,85.45048764157637,female
5.775941150682787,113.15222415178177,female
5.3772150988880725,99.21103653505007,female
5.340063961378914,107.18455658423206,female
5.081566648844992,102.90972055799557,female
5.7000219744697045,154.29117783241657,male
5.593039973914252,154.95830235196905,male
5.105625927188716,114.11742508958062,female
5.450753078036206,185.76812209018442,male
5.535619296497718,135.01538103429576,male
5.574060500582815,207.90434322663168,male
5.172214422598862,115.24043654609984,female
6.062777926144687,235.81691626974717,male
5.693599614855566,121.68480413867024,female
5.627939946677519,164.5114810052772,male
5.993520857101576,186.8468403352537,male
5.609635885218174,114.59433126240106,male
5.5669240655504835,179.36841772493005,male
5.396682648485184,190.6242296333967,male
5.754031438874713,181.63648873601466,male
5.260647042923426,125.27554846665053,female
6.150249171446626,164.8530478289369,male
5.969072399322996,216.0201690297103,male
4.860396132559078,85.53194496796817,female
5.849549306709147,155.41221809625588,male
5.955451790996411,227.76210723383764,male
5.656792688929934,199.61225928659985,male
5.3132442883238395,102.52702937170822,female
5.246980475531328,84.9543017308808,female
5.41081346174434,202.11122856687308,male
5.960100664849302,180.92942548096013,male
5.594441479870321,163.03129753519855,male
